Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
6464,27,69,2.0,17.0,20.0,21.0,31.0,18.0,16.0,17.0,16.0,18.0,22.0,47.0,44.0,31.0,61.0,52.0,20.0,70.0,24.0,65.0,20.0,27.0,25.0,13.0,42.0,25.0,56.0,15.0,15.0,17.0,72.0,63.0,61.0,68.0,74.0
6475,25,69,2.0,15.0,13.0,18.0,18.0,12.0,16.0,14.0,12.0,20.0,17.0,41.0,37.0,36.0,60.0,35.0,20.0,37.0,30.0,60.0,13.0,37.0,19.0,14.0,29.0,14.0,50.0,20.0,14.0,15.0,72.0,68.0,62.0,69.0,70.0
6477,25,69,2.0,10.0,10.0,13.0,34.0,10.0,11.0,12.0,11.0,29.0,22.0,48.0,42.0,35.0,67.0,39.0,21.0,54.0,21.0,71.0,11.0,35.0,23.0,11.0,32.0,18.0,58.0,9.0,11.0,11.0,69.0,70.0,60.0,64.0,70.0
6479,22,69,3.0,13.0,15.0,14.0,29.0,19.0,17.0,16.0,21.0,18.0,23.0,45.0,44.0,36.0,65.0,55.0,22.0,70.0,44.0,65.0,19.0,20.0,18.0,11.0,65.0,15.0,48.0,16.0,18.0,17.0,69.0,67.0,65.0,67.0,71.0
6494,29,69,3.0,12.0,14.0,18.0,14.0,14.0,12.0,18.0,16.0,13.0,23.0,40.0,38.0,31.0,63.0,33.0,14.0,64.0,32.0,41.0,17.0,20.0,15.0,6.0,29.0,23.0,48.0,29.0,13.0,12.0,64.0,72.0,67.0,69.0,68.0
6503,27,69,2.0,18.0,12.0,14.0,23.0,12.0,12.0,12.0,15.0,21.0,15.0,31.0,35.0,34.0,66.0,50.0,19.0,57.0,40.0,62.0,16.0,22.0,25.0,10.0,61.0,11.0,30.0,13.0,17.0,12.0,68.0,68.0,70.0,65.0,73.0
6508,24,69,2.0,13.0,10.0,14.0,20.0,10.0,11.0,13.0,15.0,27.0,16.0,35.0,25.0,37.0,70.0,30.0,23.0,50.0,32.0,70.0,10.0,36.0,10.0,10.0,57.0,12.0,57.0,17.0,11.0,12.0,70.0,70.0,68.0,59.0,73.0
6516,30,69,2.0,19.0,13.0,20.0,38.0,16.0,13.0,22.0,20.0,34.0,19.0,51.0,55.0,68.0,67.0,58.0,25.0,80.0,43.0,67.0,12.0,32.0,21.0,14.0,33.0,25.0,51.0,24.0,21.0,19.0,73.0,66.0,63.0,62.0,71.0
6519,28,69,3.0,8.0,20.0,12.0,12.0,13.0,13.0,14.0,13.0,11.0,23.0,51.0,48.0,48.0,73.0,51.0,15.0,70.0,33.0,67.0,16.0,24.0,24.0,15.0,26.0,14.0,58.0,23.0,14.0,14.0,68.0,66.0,65.0,70.0,67.0
6527,27,69,2.0,12.0,15.0,20.0,24.0,20.0,13.0,11.0,13.0,21.0,18.0,48.0,40.0,39.0,70.0,58.0,23.0,51.0,45.0,76.0,11.0,18.0,21.0,19.0,25.0,29.0,23.0,11.0,17.0,19.0,70.0,64.0,60.0,67.0,74.0
6539,27,69,2.0,13.0,20.0,10.0,32.0,16.0,17.0,14.0,14.0,33.0,21.0,53.0,43.0,65.0,60.0,55.0,36.0,75.0,35.0,65.0,16.0,45.0,22.0,11.0,13.0,33.0,56.0,17.0,15.0,14.0,69.0,64.0,63.0,71.0,75.0
6560,25,69,2.0,11.0,5.0,13.0,40.0,6.0,10.0,14.0,12.0,34.0,28.0,47.0,52.0,68.0,67.0,34.0,21.0,67.0,38.0,66.0,7.0,23.0,11.0,8.0,33.0,15.0,49.0,11.0,14.0,14.0,65.0,70.0,69.0,69.0,68.0
6568,23,69,3.0,13.0,7.0,11.0,27.0,6.0,9.0,13.0,14.0,25.0,18.0,23.0,27.0,39.0,73.0,24.0,16.0,33.0,20.0,60.0,8.0,17.0,11.0,5.0,21.0,15.0,33.0,17.0,12.0,14.0,66.0,68.0,75.0,66.0,68.0
6569,28,69,1.0,10.0,11.0,13.0,27.0,13.0,12.0,10.0,10.0,22.0,19.0,43.0,59.0,45.0,67.0,39.0,24.0,47.0,32.0,81.0,10.0,43.0,19.0,11.0,26.0,18.0,61.0,12.0,11.0,12.0,70.0,64.0,68.0,63.0,75.0
6593,23,69,3.0,17.0,14.0,18.0,30.0,15.0,13.0,14.0,16.0,26.0,19.0,65.0,65.0,30.0,69.0,45.0,23.0,60.0,28.0,81.0,13.0,38.0,18.0,10.0,22.0,25.0,32.0,21.0,17.0,13.0,67.0,67.0,61.0,68.0,73.0
6597,24,69,3.0,19.0,14.0,19.0,21.0,12.0,19.0,14.0,19.0,45.0,24.0,49.0,39.0,38.0,68.0,50.0,24.0,71.0,44.0,63.0,12.0,32.0,15.0,11.0,35.0,23.0,49.0,12.0,17.0,16.0,72.0,64.0,65.0,65.0,73.0
6609,34,69,3.0,13.0,11.0,11.0,19.0,11.0,11.0,10.0,12.0,21.0,35.0,50.0,56.0,57.0,61.0,45.0,11.0,75.0,26.0,72.0,11.0,46.0,22.0,12.0,14.0,37.0,62.0,17.0,15.0,10.0,66.0,73.0,67.0,70.0,68.0
6613,30,68,1.0,13.0,13.0,16.0,29.0,14.0,14.0,14.0,24.0,38.0,20.0,26.0,35.0,31.0,60.0,37.0,12.0,58.0,22.0,61.0,14.0,21.0,25.0,12.0,36.0,17.0,51.0,15.0,14.0,22.0,70.0,67.0,62.0,66.0,70.0
6618,31,68,3.0,16.0,16.0,12.0,27.0,20.0,11.0,10.0,13.0,26.0,15.0,51.0,50.0,49.0,67.0,42.0,19.0,73.0,38.0,76.0,12.0,44.0,15.0,11.0,39.0,16.0,30.0,12.0,14.0,13.0,70.0,66.0,64.0,68.0,67.0
6657,27,68,2.0,18.0,15.0,17.0,26.0,18.0,16.0,12.0,17.0,19.0,20.0,27.0,33.0,37.0,63.0,30.0,35.0,50.0,37.0,85.0,20.0,31.0,24.0,18.0,40.0,21.0,21.0,9.0,10.0,15.0,65.0,68.0,64.0,73.0,65.0
6665,22,68,3.0,13.0,12.0,15.0,12.0,15.0,11.0,13.0,12.0,20.0,10.0,52.0,52.0,60.0,65.0,42.0,21.0,62.0,34.0,55.0,15.0,30.0,12.0,10.0,42.0,11.0,48.0,16.0,12.0,10.0,72.0,69.0,60.0,65.0,66.0
6670,30,68,2.0,14.0,12.0,18.0,21.0,7.0,14.0,15.0,11.0,20.0,20.0,37.0,41.0,44.0,62.0,49.0,26.0,60.0,31.0,72.0,20.0,44.0,10.0,10.0,60.0,26.0,58.0,13.0,8.0,12.0,69.0,62.0,75.0,65.0,73.0
6673,19,68,3.0,13.0,9.0,13.0,37.0,9.0,10.0,14.0,13.0,24.0,12.0,26.0,30.0,32.0,62.0,26.0,32.0,53.0,45.0,51.0,8.0,22.0,22.0,10.0,42.0,11.0,48.0,11.0,13.0,11.0,66.0,70.0,71.0,69.0,67.0
6677,25,68,3.0,11.0,11.0,14.0,33.0,14.0,11.0,13.0,11.0,28.0,23.0,34.0,35.0,27.0,56.0,38.0,20.0,50.0,21.0,38.0,20.0,16.0,19.0,12.0,45.0,14.0,33.0,14.0,12.0,15.0,69.0,69.0,67.0,68.0,70.0
6684,35,68,2.0,12.0,12.0,11.0,23.0,13.0,11.0,14.0,18.0,22.0,25.0,34.0,37.0,44.0,63.0,26.0,20.0,62.0,26.0,72.0,12.0,44.0,24.0,15.0,34.0,15.0,45.0,22.0,11.0,12.0,66.0,69.0,66.0,71.0,66.0
6699,29,68,3.0,15.0,11.0,13.0,25.0,20.0,17.0,11.0,15.0,31.0,22.0,32.0,42.0,50.0,64.0,34.0,23.0,57.0,34.0,80.0,14.0,45.0,22.0,16.0,31.0,21.0,52.0,26.0,17.0,17.0,68.0,66.0,59.0,70.0,69.0
6700,28,68,1.0,24.0,11.0,14.0,22.0,20.0,11.0,18.0,19.0,17.0,25.0,29.0,30.0,29.0,65.0,39.0,19.0,58.0,30.0,65.0,14.0,32.0,13.0,12.0,11.0,23.0,51.0,15.0,14.0,19.0,68.0,66.0,64.0,68.0,68.0
6725,32,68,2.0,13.0,10.0,12.0,24.0,14.0,20.0,13.0,20.0,24.0,19.0,52.0,54.0,46.0,64.0,55.0,24.0,52.0,30.0,45.0,16.0,43.0,22.0,13.0,23.0,13.0,50.0,10.0,12.0,13.0,73.0,67.0,69.0,68.0,61.0
6726,32,68,1.0,17.0,11.0,17.0,24.0,13.0,12.0,12.0,15.0,56.0,13.0,37.0,34.0,58.0,72.0,56.0,10.0,79.0,33.0,67.0,15.0,44.0,22.0,12.0,49.0,22.0,49.0,19.0,20.0,24.0,64.0,64.0,67.0,59.0,78.0
6740,30,68,3.0,13.0,17.0,11.0,29.0,11.0,15.0,11.0,16.0,19.0,17.0,43.0,48.0,31.0,60.0,46.0,25.0,55.0,16.0,66.0,11.0,18.0,20.0,11.0,42.0,21.0,55.0,16.0,20.0,13.0,68.0,64.0,62.0,70.0,69.0
6742,31,68,2.0,11.0,10.0,11.0,19.0,9.0,18.0,10.0,15.0,29.0,16.0,21.0,32.0,26.0,62.0,32.0,14.0,47.0,21.0,34.0,8.0,21.0,16.0,17.0,54.0,17.0,28.0,14.0,13.0,12.0,66.0,69.0,65.0,67.0,69.0
6754,30,68,1.0,13.0,17.0,25.0,33.0,15.0,24.0,12.0,11.0,35.0,33.0,50.0,50.0,58.0,65.0,59.0,46.0,69.0,32.0,64.0,15.0,33.0,26.0,18.0,38.0,34.0,65.0,15.0,22.0,20.0,66.0,68.0,56.0,66.0,70.0
6758,20,68,2.0,13.0,14.0,20.0,23.0,13.0,20.0,32.0,24.0,24.0,23.0,34.0,34.0,40.0,65.0,40.0,31.0,63.0,35.0,55.0,16.0,25.0,16.0,12.0,38.0,28.0,47.0,16.0,10.0,14.0,71.0,66.0,63.0,62.0,71.0
6771,27,68,2.0,11.0,13.0,11.0,12.0,10.0,20.0,17.0,13.0,14.0,14.0,47.0,48.0,40.0,64.0,46.0,18.0,61.0,30.0,72.0,16.0,15.0,17.0,14.0,20.0,14.0,49.0,9.0,15.0,17.0,73.0,64.0,66.0,62.0,71.0
6782,25,68,2.0,12.0,13.0,13.0,37.0,14.0,16.0,18.0,17.0,23.0,22.0,38.0,42.0,48.0,65.0,44.0,22.0,70.0,24.0,67.0,18.0,19.0,21.0,18.0,37.0,24.0,50.0,25.0,20.0,17.0,70.0,59.0,72.0,68.0,72.0
6784,27,68,2.0,14.0,11.0,13.0,26.0,13.0,12.0,16.0,17.0,33.0,19.0,36.0,42.0,43.0,61.0,33.0,46.0,68.0,27.0,61.0,12.0,27.0,13.0,5.0,40.0,20.0,36.0,10.0,20.0,19.0,67.0,68.0,64.0,67.0,69.0
6785,29,68,2.0,15.0,13.0,18.0,33.0,14.0,14.0,12.0,16.0,29.0,13.0,32.0,34.0,42.0,64.0,43.0,12.0,52.0,26.0,55.0,13.0,22.0,13.0,13.0,38.0,20.0,23.0,20.0,20.0,19.0,65.0,63.0,66.0,67.0,77.0
6791,24,68,3.0,7.0,15.0,13.0,27.0,13.0,17.0,17.0,20.0,19.0,25.0,29.0,31.0,39.0,65.0,36.0,20.0,52.0,20.0,58.0,13.0,22.0,16.0,6.0,48.0,18.0,27.0,14.0,24.0,21.0,67.0,70.0,62.0,65.0,66.0
6811,23,68,3.0,19.0,20.0,11.0,32.0,18.0,11.0,14.0,14.0,30.0,22.0,51.0,44.0,52.0,60.0,54.0,25.0,63.0,17.0,60.0,18.0,30.0,20.0,12.0,32.0,22.0,49.0,15.0,19.0,18.0,70.0,63.0,65.0,68.0,69.0
6816,29,68,2.0,17.0,16.0,13.0,27.0,19.0,19.0,21.0,13.0,26.0,20.0,46.0,43.0,40.0,69.0,50.0,23.0,53.0,43.0,60.0,18.0,28.0,11.0,7.0,66.0,29.0,29.0,20.0,16.0,21.0,66.0,67.0,62.0,66.0,69.0
6818,32,68,3.0,13.0,10.0,12.0,45.0,14.0,10.0,13.0,13.0,42.0,16.0,57.0,41.0,61.0,67.0,56.0,17.0,78.0,44.0,75.0,13.0,45.0,17.0,12.0,42.0,22.0,64.0,11.0,13.0,10.0,70.0,63.0,62.0,62.0,76.0
6820,29,68,1.0,18.0,15.0,14.0,25.0,20.0,14.0,14.0,13.0,23.0,22.0,48.0,44.0,37.0,65.0,54.0,19.0,62.0,25.0,70.0,13.0,40.0,28.0,19.0,36.0,9.0,52.0,20.0,15.0,25.0,63.0,68.0,70.0,68.0,67.0
6829,34,68,2.0,12.0,14.0,12.0,31.0,11.0,15.0,11.0,28.0,32.0,20.0,38.0,41.0,51.0,66.0,52.0,31.0,73.0,33.0,60.0,20.0,33.0,18.0,14.0,45.0,25.0,52.0,15.0,13.0,12.0,70.0,68.0,71.0,66.0,65.0
6845,25,68,2.0,15.0,10.0,14.0,28.0,8.0,14.0,13.0,18.0,40.0,15.0,44.0,45.0,57.0,68.0,42.0,25.0,67.0,18.0,62.0,9.0,37.0,17.0,11.0,45.0,17.0,49.0,11.0,14.0,14.0,68.0,64.0,57.0,67.0,69.0
6861,39,68,3.0,13.0,13.0,11.0,38.0,12.0,12.0,15.0,12.0,28.0,26.0,42.0,39.0,46.0,64.0,55.0,20.0,72.0,33.0,43.0,12.0,21.0,17.0,8.0,34.0,22.0,53.0,10.0,12.0,15.0,70.0,67.0,62.0,66.0,69.0
6866,29,68,1.0,15.0,14.0,10.0,22.0,12.0,18.0,16.0,11.0,31.0,23.0,51.0,49.0,48.0,60.0,40.0,28.0,70.0,26.0,61.0,17.0,27.0,19.0,9.0,32.0,21.0,64.0,12.0,13.0,14.0,69.0,65.0,60.0,68.0,72.0
6877,23,68,3.0,18.0,17.0,34.0,19.0,14.0,11.0,14.0,20.0,17.0,17.0,33.0,40.0,31.0,69.0,48.0,20.0,30.0,28.0,59.0,18.0,21.0,20.0,13.0,15.0,20.0,41.0,12.0,15.0,15.0,69.0,64.0,64.0,66.0,71.0
6880,33,68,2.0,25.0,13.0,15.0,51.0,19.0,27.0,14.0,17.0,45.0,24.0,44.0,44.0,39.0,52.0,36.0,17.0,63.0,36.0,61.0,18.0,28.0,27.0,12.0,42.0,21.0,59.0,23.0,25.0,23.0,71.0,68.0,63.0,69.0,68.0
6884,24,68,2.0,15.0,15.0,13.0,18.0,14.0,11.0,15.0,12.0,30.0,14.0,32.0,25.0,48.0,64.0,50.0,25.0,64.0,42.0,56.0,19.0,32.0,27.0,18.0,55.0,14.0,61.0,12.0,11.0,13.0,68.0,67.0,65.0,64.0,70.0
6900,26,68,3.0,17.0,12.0,19.0,27.0,13.0,13.0,19.0,15.0,19.0,18.0,50.0,48.0,54.0,58.0,59.0,15.0,78.0,38.0,52.0,16.0,33.0,22.0,14.0,31.0,15.0,42.0,21.0,20.0,12.0,69.0,60.0,67.0,70.0,75.0
6911,26,68,3.0,11.0,16.0,14.0,29.0,13.0,13.0,20.0,14.0,39.0,17.0,42.0,46.0,50.0,66.0,52.0,15.0,58.0,31.0,52.0,12.0,24.0,18.0,16.0,21.0,23.0,46.0,30.0,14.0,13.0,69.0,63.0,66.0,66.0,72.0
6915,24,68,2.0,19.0,9.0,20.0,29.0,12.0,13.0,13.0,8.0,26.0,25.0,42.0,43.0,33.0,66.0,37.0,19.0,57.0,30.0,68.0,9.0,31.0,18.0,11.0,37.0,16.0,38.0,14.0,16.0,14.0,71.0,68.0,66.0,63.0,69.0
6921,25,68,2.0,12.0,19.0,19.0,22.0,12.0,20.0,13.0,19.0,19.0,24.0,47.0,42.0,35.0,55.0,46.0,20.0,59.0,38.0,71.0,13.0,18.0,16.0,13.0,31.0,24.0,60.0,14.0,13.0,17.0,68.0,65.0,67.0,69.0,72.0
6931,29,68,3.0,16.0,15.0,13.0,26.0,14.0,18.0,14.0,39.0,22.0,20.0,46.0,49.0,32.0,57.0,39.0,48.0,52.0,33.0,63.0,20.0,17.0,16.0,13.0,29.0,40.0,38.0,16.0,14.0,13.0,64.0,76.0,73.0,68.0,64.0
6948,32,68,3.0,14.0,17.0,20.0,23.0,12.0,11.0,18.0,18.0,17.0,24.0,41.0,40.0,30.0,60.0,28.0,22.0,50.0,38.0,69.0,14.0,25.0,22.0,13.0,37.0,25.0,35.0,21.0,18.0,16.0,67.0,69.0,65.0,69.0,67.0
6950,33,68,2.0,12.0,19.0,19.0,24.0,20.0,14.0,19.0,18.0,28.0,21.0,50.0,51.0,65.0,66.0,58.0,24.0,70.0,38.0,55.0,19.0,37.0,22.0,18.0,43.0,27.0,55.0,13.0,19.0,11.0,68.0,66.0,63.0,66.0,71.0
6977,32,68,2.0,17.0,16.0,16.0,27.0,16.0,20.0,16.0,18.0,23.0,21.0,41.0,44.0,39.0,58.0,57.0,16.0,55.0,23.0,66.0,13.0,19.0,19.0,16.0,31.0,23.0,32.0,17.0,11.0,11.0,71.0,69.0,65.0,62.0,73.0
6981,25,68,5.0,10.0,15.0,10.0,34.0,8.0,12.0,12.0,19.0,29.0,18.0,52.0,52.0,55.0,59.0,52.0,36.0,71.0,42.0,66.0,11.0,20.0,21.0,13.0,55.0,28.0,33.0,10.0,9.0,11.0,67.0,65.0,65.0,70.0,73.0
6982,28,68,1.0,15.0,12.0,13.0,36.0,19.0,19.0,13.0,15.0,25.0,21.0,41.0,47.0,34.0,59.0,42.0,24.0,51.0,30.0,73.0,20.0,25.0,22.0,18.0,46.0,25.0,15.0,15.0,19.0,17.0,74.0,64.0,58.0,67.0,70.0
6997,32,68,2.0,11.0,10.0,13.0,33.0,14.0,11.0,13.0,13.0,17.0,24.0,42.0,48.0,40.0,59.0,34.0,22.0,46.0,26.0,75.0,15.0,17.0,20.0,11.0,19.0,15.0,58.0,11.0,14.0,17.0,70.0,69.0,68.0,66.0,69.0
7007,27,68,3.0,15.0,14.0,13.0,31.0,13.0,14.0,12.0,14.0,27.0,17.0,38.0,32.0,55.0,55.0,62.0,23.0,55.0,25.0,72.0,17.0,21.0,9.0,11.0,27.0,16.0,53.0,17.0,13.0,15.0,69.0,68.0,68.0,69.0,67.0
7036,29,68,2.0,13.0,13.0,16.0,23.0,13.0,14.0,11.0,11.0,18.0,21.0,47.0,47.0,33.0,61.0,45.0,18.0,56.0,40.0,64.0,13.0,24.0,21.0,14.0,53.0,21.0,57.0,19.0,14.0,15.0,68.0,68.0,60.0,69.0,66.0
7045,25,68,2.0,18.0,19.0,20.0,30.0,20.0,12.0,16.0,13.0,25.0,19.0,47.0,40.0,32.0,59.0,50.0,22.0,50.0,36.0,69.0,15.0,19.0,25.0,16.0,55.0,15.0,25.0,9.0,12.0,14.0,70.0,64.0,64.0,65.0,73.0
7058,20,68,2.0,13.0,12.0,16.0,23.0,12.0,21.0,20.0,15.0,22.0,17.0,32.0,33.0,38.0,67.0,37.0,21.0,52.0,30.0,52.0,15.0,18.0,18.0,12.0,46.0,23.0,46.0,10.0,15.0,15.0,71.0,63.0,65.0,65.0,71.0
7079,37,68,2.0,14.0,10.0,13.0,30.0,11.0,12.0,10.0,12.0,36.0,21.0,41.0,41.0,49.0,66.0,33.0,21.0,60.0,28.0,69.0,11.0,38.0,19.0,10.0,31.0,23.0,55.0,20.0,11.0,13.0,67.0,64.0,60.0,70.0,71.0
7098,29,68,3.0,12.0,17.0,14.0,32.0,15.0,18.0,14.0,12.0,35.0,21.0,59.0,56.0,40.0,67.0,46.0,25.0,75.0,34.0,75.0,16.0,29.0,12.0,16.0,52.0,22.0,48.0,25.0,15.0,14.0,67.0,62.0,70.0,68.0,68.0
7100,34,68,2.0,18.0,14.0,13.0,22.0,12.0,16.0,20.0,14.0,21.0,17.0,32.0,46.0,49.0,63.0,55.0,22.0,64.0,37.0,68.0,19.0,22.0,13.0,12.0,52.0,20.0,60.0,14.0,19.0,12.0,66.0,71.0,64.0,72.0,64.0
7106,24,68,4.0,16.0,20.0,12.0,31.0,15.0,16.0,21.0,13.0,23.0,30.0,22.0,26.0,30.0,65.0,31.0,35.0,46.0,17.0,37.0,17.0,23.0,10.0,5.0,39.0,28.0,32.0,15.0,14.0,17.0,68.0,66.0,59.0,66.0,70.0
7110,33,68,3.0,8.0,10.0,12.0,30.0,13.0,12.0,20.0,12.0,36.0,18.0,54.0,59.0,57.0,67.0,58.0,23.0,68.0,44.0,65.0,20.0,35.0,23.0,9.0,31.0,24.0,50.0,17.0,11.0,12.0,66.0,68.0,62.0,69.0,66.0
7138,33,68,3.0,11.0,9.0,20.0,13.0,15.0,10.0,11.0,13.0,22.0,15.0,32.0,34.0,48.0,60.0,33.0,20.0,52.0,33.0,49.0,13.0,18.0,23.0,16.0,40.0,14.0,34.0,9.0,17.0,12.0,69.0,65.0,64.0,68.0,69.0
7139,25,68,2.0,15.0,13.0,15.0,31.0,14.0,15.0,16.0,13.0,22.0,11.0,49.0,42.0,40.0,63.0,50.0,22.0,59.0,39.0,60.0,20.0,23.0,20.0,13.0,36.0,22.0,41.0,13.0,13.0,12.0,68.0,65.0,63.0,65.0,71.0
7145,34,68,3.0,14.0,16.0,14.0,19.0,13.0,17.0,11.0,18.0,28.0,31.0,47.0,52.0,53.0,61.0,54.0,28.0,68.0,25.0,69.0,19.0,32.0,23.0,19.0,50.0,42.0,55.0,11.0,15.0,14.0,69.0,70.0,69.0,65.0,68.0
7156,31,68,3.0,14.0,11.0,15.0,35.0,11.0,13.0,12.0,12.0,32.0,19.0,46.0,48.0,35.0,65.0,34.0,23.0,67.0,30.0,73.0,12.0,33.0,14.0,10.0,43.0,14.0,58.0,13.0,14.0,16.0,65.0,66.0,67.0,67.0,71.0
7193,24,68,3.0,20.0,12.0,12.0,25.0,18.0,13.0,12.0,14.0,26.0,27.0,41.0,43.0,35.0,66.0,46.0,24.0,61.0,33.0,60.0,13.0,23.0,26.0,18.0,45.0,27.0,48.0,10.0,12.0,16.0,73.0,60.0,69.0,65.0,72.0
7195,28,68,2.0,18.0,9.0,13.0,30.0,8.0,15.0,9.0,15.0,24.0,18.0,37.0,40.0,38.0,66.0,40.0,23.0,62.0,29.0,60.0,14.0,23.0,13.0,9.0,27.0,19.0,40.0,16.0,12.0,12.0,71.0,66.0,63.0,59.0,74.0
7199,20,68,3.0,12.0,8.0,10.0,38.0,8.0,23.0,14.0,13.0,30.0,28.0,46.0,30.0,44.0,63.0,45.0,15.0,72.0,28.0,56.0,9.0,23.0,13.0,4.0,52.0,12.0,35.0,12.0,11.0,10.0,71.0,66.0,58.0,62.0,74.0
7201,24,68,3.0,17.0,15.0,12.0,29.0,18.0,17.0,13.0,15.0,30.0,26.0,40.0,39.0,37.0,60.0,41.0,21.0,58.0,27.0,57.0,19.0,21.0,10.0,4.0,43.0,23.0,55.0,11.0,15.0,13.0,70.0,64.0,62.0,65.0,72.0
7203,26,68,1.0,11.0,17.0,14.0,34.0,18.0,15.0,14.0,19.0,35.0,21.0,47.0,49.0,35.0,68.0,44.0,18.0,57.0,45.0,73.0,13.0,16.0,25.0,16.0,34.0,22.0,48.0,30.0,18.0,18.0,68.0,70.0,61.0,65.0,68.0
7212,36,68,3.0,20.0,15.0,12.0,43.0,22.0,16.0,26.0,16.0,47.0,28.0,37.0,44.0,56.0,65.0,62.0,26.0,61.0,35.0,70.0,17.0,30.0,19.0,15.0,58.0,20.0,63.0,21.0,15.0,15.0,65.0,66.0,67.0,69.0,67.0
7221,38,68,3.0,13.0,12.0,18.0,26.0,18.0,14.0,10.0,11.0,33.0,16.0,17.0,19.0,28.0,52.0,32.0,21.0,52.0,37.0,51.0,15.0,21.0,12.0,10.0,45.0,12.0,20.0,17.0,12.0,13.0,69.0,66.0,68.0,68.0,73.0
7225,41,68,3.0,25.0,15.0,13.0,36.0,12.0,22.0,19.0,20.0,34.0,31.0,53.0,56.0,33.0,62.0,58.0,23.0,73.0,29.0,65.0,20.0,35.0,25.0,16.0,45.0,24.0,62.0,18.0,14.0,19.0,67.0,65.0,68.0,71.0,68.0
7227,28,68,2.0,13.0,9.0,16.0,17.0,9.0,10.0,10.0,20.0,21.0,15.0,52.0,46.0,39.0,67.0,22.0,24.0,54.0,28.0,66.0,8.0,31.0,25.0,14.0,20.0,22.0,52.0,18.0,11.0,12.0,68.0,67.0,64.0,67.0,69.0
7234,21,68,4.0,19.0,13.0,16.0,31.0,15.0,15.0,15.0,13.0,20.0,25.0,52.0,55.0,62.0,58.0,54.0,20.0,68.0,42.0,61.0,14.0,26.0,19.0,20.0,58.0,24.0,37.0,17.0,19.0,18.0,65.0,66.0,74.0,68.0,72.0
7244,23,68,4.0,14.0,15.0,14.0,28.0,12.0,16.0,16.0,13.0,22.0,24.0,36.0,27.0,33.0,69.0,33.0,25.0,57.0,29.0,41.0,20.0,27.0,14.0,11.0,36.0,23.0,43.0,16.0,16.0,15.0,68.0,63.0,55.0,64.0,73.0
7257,27,68,2.0,14.0,12.0,11.0,37.0,20.0,20.0,13.0,14.0,39.0,18.0,31.0,30.0,29.0,61.0,32.0,23.0,61.0,37.0,79.0,13.0,22.0,13.0,14.0,52.0,14.0,53.0,22.0,15.0,10.0,72.0,59.0,70.0,61.0,77.0
7279,24,68,3.0,12.0,5.0,10.0,23.0,7.0,14.0,13.0,11.0,29.0,15.0,24.0,32.0,35.0,71.0,24.0,18.0,38.0,18.0,73.0,8.0,24.0,10.0,6.0,35.0,13.0,36.0,14.0,10.0,11.0,68.0,60.0,70.0,68.0,71.0
7292,24,68,2.0,15.0,19.0,10.0,36.0,19.0,16.0,15.0,18.0,39.0,26.0,55.0,48.0,50.0,70.0,60.0,31.0,71.0,27.0,58.0,14.0,29.0,15.0,7.0,27.0,31.0,30.0,10.0,15.0,14.0,71.0,64.0,58.0,64.0,71.0
7294,32,68,2.0,15.0,14.0,15.0,32.0,14.0,13.0,14.0,11.0,35.0,23.0,51.0,52.0,48.0,57.0,56.0,18.0,42.0,32.0,54.0,14.0,20.0,16.0,11.0,29.0,23.0,59.0,14.0,13.0,14.0,70.0,70.0,65.0,66.0,70.0
7300,27,68,2.0,14.0,12.0,11.0,30.0,14.0,12.0,16.0,12.0,24.0,20.0,36.0,36.0,38.0,65.0,58.0,11.0,68.0,20.0,61.0,19.0,27.0,25.0,16.0,37.0,12.0,56.0,18.0,18.0,12.0,64.0,67.0,66.0,70.0,67.0
7309,33,68,2.0,11.0,15.0,13.0,28.0,14.0,11.0,13.0,15.0,18.0,24.0,56.0,56.0,61.0,68.0,52.0,17.0,84.0,33.0,45.0,17.0,16.0,16.0,17.0,17.0,22.0,33.0,22.0,13.0,11.0,72.0,65.0,59.0,62.0,70.0
7316,23,68,3.0,13.0,8.0,11.0,23.0,16.0,7.0,13.0,10.0,18.0,14.0,15.0,25.0,36.0,61.0,37.0,17.0,68.0,23.0,61.0,8.0,22.0,7.0,8.0,51.0,14.0,50.0,9.0,13.0,12.0,68.0,66.0,65.0,67.0,71.0
7335,30,68,2.0,12.0,11.0,9.0,8.0,12.0,13.0,17.0,18.0,10.0,18.0,23.0,51.0,47.0,69.0,50.0,8.0,56.0,27.0,62.0,9.0,36.0,12.0,9.0,46.0,15.0,62.0,11.0,6.0,9.0,67.0,67.0,69.0,69.0,64.0
7339,35,68,3.0,12.0,13.0,13.0,13.0,14.0,11.0,16.0,14.0,12.0,12.0,37.0,42.0,46.0,69.0,52.0,13.0,66.0,24.0,59.0,12.0,36.0,23.0,16.0,50.0,11.0,64.0,14.0,11.0,13.0,72.0,61.0,72.0,67.0,67.0
